,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,accessom2.nml -> date_manager_nml -> forcing_end_date,ice/cice_in.nml -> icefields_nml -> f_aicen,ice/cice_in.nml -> icefields_nml -> f_vicen,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> restart,ice/cice_in.nml -> setup_nml -> runtype
,188,2005-01-01T00:00:00,2005-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output188,95.576,,,Andrew Kiss,2020-07-17T20:37:58,8582646,1,[8582621],normal,34433.28,3.321111111111111,139741.728,13.478175925925926,0.036388888888888804,246135.13626209978,1.7613574684155884,3962.8799999998882,5184,4358,799,0.108,1325.377959,4571.67,1267.32,"[80, 75]",sectrobin,40,30,540,80,2,900e7ed0388f8040bb5db4404768586383729a29,2020-07-17 18:24:30 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-17 17:17:45: Run 188', 'update run summary', 'update run summary']",540,2019-01-01T00:00:00,md,md,1218240,True,continue
,189,2005-04-01T00:00:00,2005-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output189,95.617,,,Andrew Kiss,2020-07-17T23:59:09,8591251,0,[],normal,34617.6,3.338888888888889,138945.91648351648,13.401419413919413,0.01416666666666666,247780.68428464912,1.783288710856386,3993.5999999996275,5184,4358,799,0.105,1287.413871,4637.07,1278.38,"[80, 75]",sectrobin,40,30,540,80,2,c8ae617c8f9a123ed8cb1c7b1caf3458d919216b,2020-07-17 21:16:35 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-17 20:39:18: Run 189', 'update run summary']",540,2019-01-01T00:00:00,md,md,1224720,True,continue
,190,2005-07-01T00:00:00,2005-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output190,95.873,,,Andrew Kiss,2020-07-18T03:25:45,8597128,0,[],normal,35478.72,3.4219444444444442,140854.3747826087,13.585491394927537,0.021388888888889124,247286.334946757,1.7556170003836433,3983.3600000003353,5184,4358,799,0.105,1323.915789,4748.76,1317.82,"[80, 75]",sectrobin,40,30,540,80,2,da6a57b3175b13578218d10ca1814e0139ed9ba9,2020-07-18 00:39:49 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-18 00:00:54: Run 190', 'update run summary']",540,2019-01-01T00:00:00,md,md,1231200,True,continue
,191,2005-10-01T00:00:00,2006-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output191,96.579,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart191,43.768,Andrew Kiss,2020-07-18T06:50:15,8599414,0,[],normal,35262.72,3.401111111111111,139996.83130434784,13.502780797101451,0.007222222222222019,248304.7276283619,1.773645341218879,3932.160000000149,5184,4358,799,0.11,1368.723581,4514.47,1366.11,"[80, 75]",sectrobin,40,30,540,80,2,281262e53e40af0263cb1e989e633074fca6efec,2020-07-18 04:05:52 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-18 03:26:36: Run 191', 'update run summary']",540,2019-01-01T00:00:00,md,md,1237680,True,continue
,192,2006-01-01T00:00:00,2006-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output192,95.47,,,Andrew Kiss,2020-07-18T10:08:33,8601448,0,[],normal,34246.08,3.3030555555555554,138982.008,13.404900462962964,0.0019444444444447484,248685.60363086232,1.7893366717716606,3983.3600000003353,5184,4358,799,0.109,1309.977632,4534.07,1306.07,"[80, 75]",sectrobin,40,30,540,80,2,e03106c69631f939017b2ad11e5f589b5a1ca348,2020-07-18 09:06:05 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-18 06:50:45: Run 192', 'update run summary', 'update run summary']",540,2019-01-01T00:00:00,md,md,1244160,True,continue
,193,2006-04-01T00:00:00,2006-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output193,95.413,,,Andrew Kiss,2020-07-18T13:29:47,8605347,0,[],normal,34750.08,3.3516666666666666,139477.65626373625,13.452706043956043,0.0022222222222221255,248667.1287063111,1.7828456210657144,3983.3600000003353,5184,4358,799,0.107,1314.125334,4631.47,1311.74,"[80, 75]",sectrobin,40,30,540,80,2,d3db3bfa9dd658cd7ff233c306380b585138f825,2020-07-18 10:42:58 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-18 10:09:08: Run 193', 'update run summary']",540,2019-01-01T00:00:00,md,md,1250640,True,continue
,194,2006-07-01T00:00:00,2006-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output194,95.61,,,Andrew Kiss,2020-07-18T16:54:07,8609469,0,[],normal,35280.0,3.4027777777777777,140065.4347826087,13.509397644927537,0.002777777777777768,248629.03752039152,1.7750920339931195,3983.3600000003353,5184,4358,799,0.104,1298.555364,4539.48,1287.62,"[80, 75]",sectrobin,40,30,540,80,2,ddfb4714ed19edefc4e005cc3f49f3635ae22d6b,2020-07-18 14:11:24 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-18 13:30:21: Run 194', 'update run summary']",540,2019-01-01T00:00:00,md,md,1257120,True,continue
,195,2006-10-01T00:00:00,2007-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output195,96.431,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart195,43.743,Andrew Kiss,2020-07-18T20:19:49,8614863,0,[],normal,35285.76,3.4033333333333333,140088.30260869567,13.511603260869567,0.02499999999999991,247017.4739912494,1.7632983581879473,3973.1200000001118,5184,4358,799,0.111,1375.600393,4601.33,1372.57,"[80, 75]",sectrobin,40,30,540,80,2,73b4664caaf346556ca2b168ed05dac2858b9c8c,2020-07-18 17:30:40 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-18 16:56:07: Run 195', 'update run summary']",540,2019-01-01T00:00:00,md,md,1263600,True,continue
,196,2007-01-01T00:00:00,2007-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output196,95.433,,,Andrew Kiss,2020-07-18T23:39:29,8618316,0,[],normal,34352.64,3.3133333333333335,139414.464,13.446611111111112,0.014444444444444482,247751.92787979965,1.7770891252703853,3973.1200000001118,5184,4358,799,0.108,1309.275477,4562.95,1302.8,"[80, 75]",sectrobin,40,30,540,80,2,8168b1f7d2e9b04f30d36d7d1877f3cf91edb2b3,2020-07-18 21:35:09 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-18 20:21:12: Run 196', 'update run summary', 'update run summary']",540,2019-01-01T00:00:00,md,md,1270080,True,continue
,197,2007-04-01T00:00:00,2007-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output197,95.457,,,Andrew Kiss,2020-07-19T02:59:43,8620255,0,[],normal,34562.88,3.3336111111111113,138726.2848351648,13.380235805860806,0.0036111111111107874,248562.74612951555,1.7917494613573695,3973.1200000001118,5184,4358,799,0.107,1305.431261,4575.01,1296.28,"[80, 75]",sectrobin,40,30,540,80,2,1d6e0b50242631dc085d77a20a3d82cc8fba84f6,2020-07-19 00:17:01 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-18 23:40:09: Run 197', 'update run summary']",540,2019-01-01T00:00:00,md,md,1276560,True,continue
,198,2007-07-01T00:00:00,2007-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output198,95.704,,,Andrew Kiss,2020-07-19T06:25:14,8621634,0,[],normal,35156.16,3.390833333333333,139573.77652173917,13.461976902173914,0.0344444444444445,246329.75622415054,1.7648713272853496,3973.1200000001118,5184,4358,799,0.104,1287.495423,4622.74,1278.42,"[80, 75]",sectrobin,40,30,540,80,2,cd7147ad1838219123310432d8d1778ff2b81842,2020-07-19 03:40:48 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-19 03:02:25: Run 198', 'update run summary']",540,2019-01-01T00:00:00,md,md,1283040,True,continue
,199,2007-10-01T00:00:00,2008-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output199,96.62,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart199,43.771,Andrew Kiss,2020-07-19T16:30:03,8628862,1,[8623375],normal,48124.8,4.641666666666667,191060.68695652176,18.427921195652175,5.43861111111111,114579.69963349776,0.5997031700172407,4014.0800000000745,5184,4358,799,0.082,1435.849923,6082.67,1388.7,"[80, 75]",sectrobin,40,30,360,80,2,e800ecd4558c41ae21348f03f7d92639a17b6600,2020-07-19 11:50:57 +1000,"accessom2.nml, manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-19 06:25:49: Run 199', 'update run summary', 'reduce timestep from 540s to 360s to avoid Error: temperature out of range with value    -4.387274043308E+01 at (i,j,k) = (3236,2624, 19),  (lon,lat,dpt) = (   69.5238,   76.8621,   55.1266 m) just after 2007-12-26T03:00:00']",360,2019-01-01T00:00:00,md,md,1289520,True,continue
,200,2008-01-01T00:00:00,2008-04-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output200,96.208,,,Andrew Kiss,2020-07-19T21:05:40,8638375,0,[],normal,34833.6,3.359722222222222,139812.8835164835,13.485038919413919,1.2338888888888895,181993.2901977384,1.301691844273292,3973.1200000001118,5184,4358,799,0.11,1353.133969,4640.72,1347.63,"[80, 75]",sectrobin,40,30,540,80,2,8d5f87e04d0dbf9fb529588de4dba7f576ba2092,2020-07-19 17:59:17 +1000,"accessom2.nml, manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['update run summary', 'revert to timestep = 540s', '2020-07-19 17:44:36: Run 200', 'update run summary']",540,2019-01-01T00:00:00,md,md,1296000,True,continue
,201,2008-04-01T00:00:00,2008-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output201,95.799,,,Andrew Kiss,2020-07-20T00:27:21,8642885,0,[],normal,34830.72,3.3594444444444442,139801.32395604395,13.483923992673992,0.0019444444444447484,248688.05949921496,1.7788676992601797,3962.8799999998882,5184,4358,799,0.109,1341.608434,4565.6,1338.0,"[80, 75]",sectrobin,40,30,540,80,2,1c8cd281b6d169cb89c8d7e3d6b77c25478a8081,2020-07-19 21:43:33 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-19 21:06:15: Run 201', 'update run summary']",540,2019-01-01T00:00:00,md,md,1302480,True,continue
,202,2008-07-01T00:00:00,2008-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output202,95.85,,,Andrew Kiss,2020-07-20T03:51:39,8648240,0,[],normal,35280.0,3.4027777777777777,140065.4347826087,13.509397644927537,0.0022222222222221255,248669.60352422908,1.7753816557966753,3993.5999999996275,5184,4358,799,0.108,1341.535485,4652.56,1332.71,"[80, 75]",sectrobin,40,30,540,80,2,3db57c521536122b4a0c7c880b204942ebea2100,2020-07-20 01:03:13 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-20 00:27:57: Run 202', 'update run summary']",540,2019-01-01T00:00:00,md,md,1308960,True,continue
,203,2008-10-01T00:00:00,2009-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output203,96.524,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart203,43.763,Andrew Kiss,2020-07-20T07:16:36,8686379,0,[],normal,35395.2,3.4138888888888888,140522.79130434783,13.553509963768116,0.0019444444444447484,248690.35374481577,1.7697510235631166,3850.2400000002235,5184,4358,799,0.109,1360.158963,4696.89,1358.5,"[80, 75]",sectrobin,40,30,540,80,2,29eff4087b787c8a2403d2c86cf2b4a6f7701fa6,2020-07-20 04:28:32 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-20 03:52:15: Run 203', 'update run summary']",540,2019-01-01T00:00:00,md,md,1315440,True,continue
,204,2009-01-01T00:00:00,2009-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output204,95.858,,,Andrew Kiss,2020-07-20T10:35:08,8690246,0,[],normal,34292.16,3.3075,139169.01600000003,13.422937500000002,0.001388888888888662,248727.55406312965,1.787233690458296,3962.8799999998882,5184,4358,799,0.107,1290.010478,4650.77,1282.1,"[80, 75]",sectrobin,40,30,540,80,2,b960e2c3447432d5e7ee3b045c311bba4b1b0dd4,2020-07-20 08:02:45 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-20 07:17:04: Run 204', 'update run summary', 'update run summary']",540,2019-01-01T00:00:00,md,md,1321920,True,continue
,205,2009-04-01T00:00:00,2009-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output205,95.78,,,Andrew Kiss,2020-07-20T13:55:30,8691742,0,[],normal,34608.96,3.3380555555555556,138911.23780219778,13.398074633699633,0.001388888888889106,248728.5097321577,1.7905571476249735,3973.1200000001118,5184,4358,799,0.108,1317.206667,4618.09,1311.48,"[80, 75]",sectrobin,40,30,540,80,2,819af7185542dfac00de952f7e07dcc890020191,2020-07-20 11:15:18 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-20 10:35:39: Run 205', 'update run summary']",540,2019-01-01T00:00:00,md,md,1328400,True,continue
,206,2009-07-01T00:00:00,2009-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output206,95.861,,,Andrew Kiss,2020-07-20T20:37:30,8722331,1,[8701445],normal,35254.08,3.4002777777777777,139962.5295652174,13.499472373188407,3.2997222222222224,126283.27164179104,0.9022648564160713,3983.3600000003353,5184,4358,799,0.107,1335.253673,4628.72,1326.81,"[80, 75]",sectrobin,40,30,540,80,2,6c56398899b5e28f26c739cd38d21878cc5ce0ac,2020-07-20 14:36:48 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-20 13:56:08: Run 206', 'update run summary']",540,2019-01-01T00:00:00,md,md,1334880,True,continue
,207,2009-10-01T00:00:00,2010-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output207,96.556,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart207,43.764,Andrew Kiss,2020-07-21T00:02:54,8729179,0,[],normal,35461.44,3.4202777777777778,140785.77130434784,13.578874547101451,0.003055555555555589,248609.90068159692,1.765873769616654,3993.5999999996275,5184,4358,799,0.112,1400.459321,4554.32,1395.84,"[80, 75]",sectrobin,40,30,540,80,2,633f50392a46be6fc59d747c77b84f30aa749574,2020-07-20 21:18:51 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-20 20:38:56: Run 207', 'update run summary']",540,2019-01-01T00:00:00,md,md,1341360,True,continue
,208,2010-01-01T00:00:00,2010-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output208,95.521,,,Andrew Kiss,2020-07-21T03:22:36,8735047,0,[],normal,34464.96,3.3241666666666667,139870.296,13.49057638888889,0.00416666666666643,248520.49273910868,1.7767924988098165,3921.9199999999255,5184,4358,799,0.107,1300.81186,4601.64,1289.33,"[80, 75]",sectrobin,40,30,540,80,2,94b8d3de8aa967effe1ac180f382cbc4e6263066,2020-07-21 00:42:38 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-21 00:03:34: Run 208', 'update run summary']",540,2019-01-01T00:00:00,md,md,1347840,True,continue
,209,2010-04-01T00:00:00,2010-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output209,95.565,,,Andrew Kiss,2020-07-21T06:43:26,8736572,0,[],normal,34689.6,3.345833333333333,139234.90549450548,13.429292582417581,0.001388888888889106,248728.75020746887,1.7863965169085005,3911.679999999702,5184,4358,799,0.109,1330.759713,4574.37,1323.78,"[80, 75]",sectrobin,40,30,540,80,2,a1a458dd99b09d6f2fa469caed9dd51f810536f2,2020-07-21 04:15:05 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-21 03:23:09: Run 209', 'update run summary']",540,2019-01-01T00:00:00,md,md,1354320,True,continue
,210,2010-07-01T00:00:00,2010-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output210,95.563,,,Andrew Kiss,2020-07-21T12:47:20,8739952,1,[8738748],normal,49052.16,4.731111111111111,194742.40695652177,18.783025362318842,1.3338888888888896,194105.82687551525,0.9967311686706808,3901.44000000041,5184,4358,799,0.105,1829.272564,6074.62,1773.95,"[80, 75]",sectrobin,40,30,360,80,2,66e86a462964bab9c8b7d44c91ff4903d6919b0f,2020-07-21 08:02:51 +1000,"accessom2.nml, manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-21 06:44:00: Run 210', 'update run summary', 'reduce timestep from 540s to 360s to avoid remap transport: bad departure points error just after 2010-07-24T15:00:00']",360,2019-01-01T00:00:00,md,md,1360800,True,continue
,211,2010-10-01T00:00:00,2011-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output211,96.266,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart211,43.772,Andrew Kiss,2020-07-21T17:10:58,8767596,0,[],normal,35228.16,3.397777777777778,139859.62434782612,13.489547101449277,0.9961111111111114,192420.8511821975,1.375814157084059,3983.3600000003353,5184,4358,799,0.11,1367.616573,4603.03,1363.56,"[80, 75]",sectrobin,40,30,540,80,2,62fc5831fe239ca6d198d36d4f1971d4fb791b0a,2020-07-21 13:47:44 +1000,"accessom2.nml, manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['update run summary', 'revert to timestep = 540s', '2020-07-21 13:47:44: Run 211']",540,2019-01-01T00:00:00,md,md,1367280,True,continue
,212,2011-01-01T00:00:00,2011-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output212,95.702,,,Andrew Kiss,2020-07-21T20:29:59,8791125,0,[],normal,34364.16,3.3144444444444443,139461.21600000001,13.45112037037037,0.0024999999999999467,248644.4538983335,1.7828932016363135,3962.8799999998882,5184,4358,799,0.107,1299.411043,4562.11,1293.4,"[80, 75]",sectrobin,40,30,540,80,2,00fc472f76526d565e7456888a00431be1e829ef,2020-07-21 18:15:20 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-21 17:11:31: Run 212', 'update run summary', 'update run summary']",540,2019-01-01T00:00:00,md,md,1373760,True,continue
,213,2011-04-01T00:00:00,2011-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output213,95.65,,,Andrew Kiss,2020-07-21T23:52:22,8815347,0,[],normal,34945.92,3.3705555555555557,140263.70637362637,13.528521062271063,0.0024999999999999467,248647.57374619122,1.7727149821911747,4003.839999999851,5184,4358,799,0.107,1318.736512,4709.86,1317.31,"[80, 75]",sectrobin,40,30,540,80,2,04e250f9f2ea84c49ffef8303baaed0e3504e465,2020-07-21 21:12:27 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-21 20:30:35: Run 213', 'update run summary']",540,2019-01-01T00:00:00,md,md,1380240,True,continue
,214,2011-07-01T00:00:00,2011-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output214,95.596,,,Andrew Kiss,2020-07-22T03:17:13,8828648,0,[],normal,35377.92,3.4122222222222223,140454.18782608697,13.54689311594203,0.0019444444444443043,248690.28459848667,1.7706149488858227,4003.839999999851,5184,4358,799,0.105,1316.503877,4708.85,1306.78,"[80, 75]",sectrobin,40,30,540,80,2,9c95309ade2bbdd0c4139a9017eb49396534d3e2,2020-07-22 00:35:24 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-21 23:52:57: Run 214', 'update run summary']",540,2019-01-01T00:00:00,md,md,1386720,True,continue
,215,2011-10-01T00:00:00,2012-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output215,96.408,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart215,43.766,Andrew Kiss,2020-07-22T06:41:23,8830858,0,[],normal,35242.56,3.3991666666666664,139916.79391304348,13.495061141304348,0.0036111111111112315,248567.93338775513,1.7765410887147466,3942.4000000003725,5184,4358,799,0.109,1351.490184,4513.73,1345.34,"[80, 75]",sectrobin,40,30,540,80,2,7c1fa5cd7f7279d18dcbe04eaa7290b79d6af879,2020-07-22 03:54:31 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-22 03:17:45: Run 215', 'update run summary']",540,2019-01-01T00:00:00,md,md,1393200,True,continue
,216,2012-01-01T00:00:00,2012-04-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output216,112.523,,,Andrew Kiss,2020-07-22T12:16:50,8833004,1,[8832068],normal,35141.76,3.3894444444444445,141049.75648351648,13.60433608058608,2.201388888888889,150854.4772693397,1.069512497080908,3880.9599999999627,5184,4358,799,0.107,1325.340143,4693.4,1320.95,"[80, 75]",sectrobin,40,30,540,80,2,c336306243078bfd1d1204e67aba13c57ce850c0,2020-07-22 08:49:58 +1000,"manifests/restart.yaml, ocean/diag_table, ocean/diag_table_source.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-22 06:41:55: Run 216', 'update run summary', 'output monthly snapshots of sea_level and 3d salt, temp, u, v, vert_pv and vorticity_z', 'update run summary']",540,2019-01-01T00:00:00,md,md,1399680,True,continue
,217,2012-04-01T00:00:00,2012-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output217,112.141,,,Andrew Kiss,2020-07-22T15:39:35,8842536,0,[],normal,35015.04,3.377222222222222,140541.1358241758,13.555279304029304,0.0019444444444447484,248688.81676942046,1.7695090857992137,4014.0800000000745,5184,4358,799,0.105,1294.56255,4628.56,1285.37,"[80, 75]",sectrobin,40,30,540,80,2,94bf31a77cbe78400fe9c66a5b22133b726d9ef1,2020-07-22 13:03:53 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-22 12:17:23: Run 217', 'update run summary']",540,2019-01-01T00:00:00,md,md,1406160,True,continue
,218,2012-07-01T00:00:00,2012-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output218,111.793,,,Andrew Kiss,2020-07-22T19:07:50,8853939,0,[],normal,35965.44,3.468888888888889,142786.70608695655,13.771865942028986,0.0019444444444443043,248692.59831932775,1.74170694972034,4055.0400000000373,5184,4358,799,0.103,1311.070178,4894.02,1300.3,"[80, 75]",sectrobin,40,30,540,80,2,ce943b19c9202a739823dfae2599382ffefcf569,2020-07-22 16:23:46 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-22 15:40:14: Run 218', 'update run summary']",540,2019-01-01T00:00:00,md,md,1412640,True,continue
