"Summary report generated by run_summary.py, https://github.com/aekiss/run_summary"
report generated:,2020-12-17T10:15:44+11:00
control directory path:,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,git branch:,01deg_jra55v140_iaf_cycle3
output path:,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3
,Job Id,Run completion date,Exit Status,Timeout,Walltime Requested (hr),Walltime Used (hr),qsub_flags,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Failed jobs,Failed jobids,Queue,Service Units,SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages
,14344534,2020-12-09T20:18:33,0,False,4.0,1.9355555555555555,-W umask=027,591,1983-10-01T00:00:00,1984-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output591,238.358,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart591,58.455,Andrew Kiss,,,normal,47010.77,,,,,,10403.839999999851,12144,,,0.061,418.34232,3046.09,435.04,"[150, 100]",sectrobin,18,15,,80,2,d09ec5e1845cc73a6e9a0d9f327b83d19fcf4832,2020-12-09 18:23:05 +1100,,
,14348355,2020-12-09T22:18:16,0,False,4.0,1.9775,-W umask=027,592,1984-01-01T00:00:00,1984-04-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output592,236.751,,,Andrew Kiss,,,normal,48029.52,,,,,,10496.0,12144,,,0.062,435.294826,3134.18,427.99,"[150, 100]",sectrobin,18,15,,80,2,f4eb813e614d50aa281101c960462dcabba59492,2020-12-09 20:21:20 +1100,,
,14352019,2020-12-10T00:12:57,0,False,4.0,1.9075,-W umask=027,593,1984-04-01T00:00:00,1984-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output593,232.968,,,Andrew Kiss,,,normal,46329.36,,,,,,10383.360000000335,12144,,,0.067,455.54588,3118.36,474.33,"[150, 100]",sectrobin,18,15,,80,2,ee39107443532ea2a1d4e382984da6705af46208,2020-12-09 22:19:12 +1100,,
,14355580,2020-12-10T02:12:30,0,False,4.0,1.9633333333333334,-W umask=027,594,1984-07-01T00:00:00,1984-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output594,234.086,,,Andrew Kiss,,,normal,47685.44,,,,,,10567.679999999702,12144,,,0.057,399.57479,3123.31,416.27,"[150, 100]",sectrobin,18,15,,80,2,54c72d69860745367431ee4d4f5a26a424fac481,2020-12-10 00:15:32 +1100,,
,14358841,2020-12-10T04:10:18,0,False,4.0,1.9383333333333332,-W umask=027,595,1984-10-01T00:00:00,1985-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output595,238.456,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart595,58.443,Andrew Kiss,,,normal,47078.24,,,,,,10240.0,12144,,,0.06,414.784848,3047.33,432.8,"[150, 100]",sectrobin,18,15,,80,2,4b8525906b68349e0f9cefe470e5456cd97c2c30,2020-12-10 02:14:39 +1100,,
,14361740,2020-12-10T06:05:42,0,False,4.0,1.9191666666666667,-W umask=027,596,1985-01-01T00:00:00,1985-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output596,234.086,,,Andrew Kiss,,,normal,46612.72,,,,,,10967.040000000037,12144,,,0.063,427.112046,3163.31,445.95,"[150, 100]",sectrobin,18,15,,80,2,30db25ca20a994b45a08c87e6b6aa7088a618976,2020-12-10 04:11:19 +1100,,
,14364247,2020-12-10T08:01:07,0,False,4.0,1.9188888888888889,-W umask=027,597,1985-04-01T00:00:00,1985-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output597,233.263,,,Andrew Kiss,,,normal,46605.97,,,,,,10659.839999999851,12144,,,0.059,404.964088,3163.47,421.6,"[150, 100]",sectrobin,18,15,,80,2,710f20617d4d48be363293e95055d61bd4cdd821,2020-12-10 06:06:39 +1100,,
,14368309,2020-12-10T09:58:54,0,False,4.0,1.9525,-W umask=027,598,1985-07-01T00:00:00,1985-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output598,233.709,,,Andrew Kiss,,,normal,47422.32,,,,,,10444.799999999814,12144,,,0.059,411.321716,3123.98,450.77,"[150, 100]",sectrobin,18,15,,80,2,a94ec8a55965af2ed96fd27da5fb3700fff65aec,2020-12-10 08:02:26 +1100,,
,14372925,2020-12-10T11:57:22,0,False,4.0,1.9644444444444444,-W umask=027,599,1985-10-01T00:00:00,1986-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output599,237.547,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart599,58.436,Andrew Kiss,,,normal,47712.43,,,,,,10567.679999999702,12144,,,0.064,442.685077,3066.93,462.6,"[150, 100]",sectrobin,18,15,,80,2,55f1901d5904d62d400f0a39166a510379692898,2020-12-10 10:00:36 +1100,,
,14378498,2020-12-10T14:05:36,0,False,4.0,2.1216666666666666,-W umask=027,600,1986-01-01T00:00:00,1986-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output600,235.405,,,Andrew Kiss,,,normal,51531.04,,,,,,10403.839999999851,12144,,,0.056,426.248257,3769.09,444.0,"[150, 100]",sectrobin,18,15,,80,2,3f36f8e90bd2126d75f34951705e78dbfec6e9bf,2020-12-10 11:59:04 +1100,,
,14384706,2020-12-10T16:19:25,0,False,4.0,2.196388888888889,-W umask=027,601,1986-04-01T00:00:00,1986-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output601,233.424,,,Andrew Kiss,,,normal,53345.89,,,,,,10762.240000000224,12144,,,0.172,1353.305018,3200.93,1090.12,"[150, 100]",sectrobin,18,15,,80,2,4de8cdcfc340634be4e43f577aebcd1e8365f73a,2020-12-10 14:08:15 +1100,,
,14398824,2020-12-10T18:28:00,0,False,4.0,2.1083333333333334,-W umask=027,602,1986-07-01T00:00:00,1986-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output602,233.611,,,Andrew Kiss,,,normal,51207.2,,,,,,10577.919999999925,12144,,,0.125,939.306963,3124.38,907.5,"[150, 100]",sectrobin,18,15,,80,2,cd9d7ea9c0b4c4e7600803fca57feecec3dc3e49,2020-12-10 16:22:24 +1100,,
,14406899,2020-12-10T20:29:20,0,False,4.0,1.9961111111111112,-W umask=027,603,1986-10-01T00:00:00,1987-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output603,237.747,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart603,58.429,Andrew Kiss,,,normal,48481.55,,,,,,10690.55999999959,12144,,,0.066,466.493758,3127.88,456.99,"[150, 100]",sectrobin,18,15,,80,2,08f5f933c0aac2c4af35f432139ed198054d67a8,2020-12-10 18:30:16 +1100,,
,14414355,2020-12-10T22:02:43,1,False,4.0,1.5227777777777778,,604,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,36985.23,,,,,,10352.639999999665,12144,,,,,,,,,,,,,,ca5eef5c5a83c32932e1db1c9c2df0b0529f0623,2020-12-10 20:32:26 +1100,,
,14419612,2020-12-10T23:19:34,1,False,4.0,1.2658333333333334,,604,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,30744.56,,,,,,9359.360000000335,12144,,,,,,,,,,,,,,a0b503b3014a4ceab87b789f7ac8078ac99e570d,2020-12-10 22:04:30 +1100,,
,14422916,2020-12-11T01:35:11,0,False,4.0,2.2516666666666665,-W umask=027,604,1987-01-01T00:00:00,1987-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output604,233.551,,,Andrew Kiss,,,normal,54688.48,,,,,,10096.639999999665,12144,,,0.199,1599.601166,3169.86,1420.93,"[150, 100]",sectrobin,18,15,,80,2,a0b503b3014a4ceab87b789f7ac8078ac99e570d,2020-12-10 22:04:30 +1100,,
,14428923,2020-12-11T01:47:23,1,False,4.0,0.18388888888888888,,605,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,4466.29,,,,,,9226.240000000224,12144,,,,,,,,,,,,,,0681188f7b190a1790372d351e1d2166710abc38,2020-12-11 01:37:14 +1100,,
,14429034,2020-12-11T02:22:38,1,False,4.0,0.5680555555555555,,605,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,13796.93,,,,,,8765.44000000041,12144,,,,,,,,,,,,,,0681188f7b190a1790372d351e1d2166710abc38,2020-12-11 01:37:14 +1100,,
,14429687,2020-12-11T03:07:47,1,False,4.0,0.7458333333333333,,605,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,18114.8,,,,,,8683.519999999553,12144,,,,,,,,,,,,,,0681188f7b190a1790372d351e1d2166710abc38,2020-12-11 01:37:14 +1100,,
,14430330,2020-12-11T05:05:16,0,False,4.0,1.948611111111111,-W umask=027,605,1987-04-01T00:00:00,1987-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output605,232.006,,,Andrew Kiss,,,normal,47327.87,,,,,,10997.759999999776,12144,,,0.061,421.872453,3280.43,451.75,"[150, 100]",sectrobin,18,15,,80,2,0681188f7b190a1790372d351e1d2166710abc38,2020-12-11 01:37:14 +1100,,
,14431892,2020-12-11T07:04:48,0,False,4.0,1.9775,-W umask=027,606,1987-07-01T00:00:00,1987-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output606,233.914,,,Andrew Kiss,,,normal,48029.52,,,,,,10403.839999999851,12144,,,0.061,427.636156,3191.17,461.52,"[150, 100]",sectrobin,18,15,,80,2,81d8bb4a76ca7e89481e593c3043da54125d046a,2020-12-11 05:07:09 +1100,,
,14432918,2020-12-11T09:04:00,0,False,4.0,1.971111111111111,-W umask=027,607,1987-10-01T00:00:00,1988-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output607,237.932,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart607,58.43,Andrew Kiss,,,normal,47874.35,,,,,,10250.240000000224,12144,,,0.064,445.616269,3100.42,471.74,"[150, 100]",sectrobin,18,15,,80,2,02e9c33ad988f6e04434a93cf10bab74ba27a208,2020-12-11 07:06:45 +1100,,
,14434381,2020-12-11T09:34:24,1,False,4.0,0.49777777777777776,,608,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,12090.03,,,,,,9379.839999999851,12144,,,,,,,,,,,,,,04a0b49b9e2375b3bf901d14cb9de5a7c8b54169,2020-12-11 09:05:23 +1100,,
,14442123,2020-12-11T11:58:54,271,False,4.0,0.0025,,,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,60.72,,,,,,0.16291015595197678,12144,,,,,,,,,,,,,,04a0b49b9e2375b3bf901d14cb9de5a7c8b54169,2020-12-11 09:05:23 +1100,,
,14442183,2020-12-11T12:05:31,1,False,4.0,0.0005555555555555556,,,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,13.49,,,,,,0.030048828572034836,12144,,,,,,,,,,,,,,d83b8a0070bd17b66e5323db23250a6b942b111e,2020-12-11 11:57:18 +1100,,
,14442439,2020-12-11T15:06:05,0,False,4.0,2.9133333333333336,-W umask=027,608,1988-01-01T00:00:00,1988-04-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output608,236.129,,,Andrew Kiss,,,normal,70759.04,,,,,,10967.040000000037,12144,,,0.143,1486.439213,4151.09,1398.0,"[150, 100]",sectrobin,18,15,,80,2,d83b8a0070bd17b66e5323db23250a6b942b111e,2020-12-11 11:57:18 +1100,,
,14448244,2020-12-11T17:30:26,0,False,4.0,2.1919444444444443,-W umask=027,609,1988-04-01T00:00:00,1988-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output609,233.263,,,Andrew Kiss,,,normal,53237.95,,,,,,10741.759999999776,12144,,,0.163,1267.878288,3144.57,1290.99,"[150, 100]",sectrobin,18,15,,80,2,867a5758d5bac523d366a5a4353743c47f2fabd8,2020-12-11 15:19:58 +1100,,
,14454024,2020-12-11T19:51:22,1,False,4.0,2.2605555555555554,,610,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,54904.37,,,,,,10608.639999999665,12144,,,,,,,,,,,,,,611fc64b2e460b01a673b2df159631c91ae19d07,2020-12-11 17:37:26 +1100,,
,14459994,2020-12-11T23:40:38,0,False,4.0,2.7155555555555555,-W umask=027,610,1988-07-01T00:00:00,1988-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output610,234.296,,,Andrew Kiss,,,normal,65955.41,,,,,,11018.240000000224,12144,,,0.045,433.38169,4030.86,450.98,"[150, 100]",sectrobin,18,15,,80,2,d97e5ccff09d37c84f6a4b53e4a824d2c38230e1,2020-12-11 20:56:05 +1100,,
,14476846,2020-12-12T07:39:38,0,False,4.0,2.091388888888889,-W umask=027,611,1988-10-01T00:00:00,1989-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output611,239.132,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart611,58.432,Andrew Kiss,,,normal,50795.65,,,,,,10977.28000000026,12144,,,0.106,787.46716,3067.4,806.97,"[150, 100]",sectrobin,18,15,,80,2,e7c65f0a4f6dc13579d9db727635767b610063a3,2020-12-12 05:35:18 +1100,,
,14479139,2020-12-12T09:33:43,0,False,4.0,1.8933333333333333,-W umask=027,612,1989-01-01T00:00:00,1989-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output612,233.921,,,Andrew Kiss,,,normal,45985.28,,,,,,10874.879999999888,12144,,,0.061,412.264023,3130.48,435.89,"[150, 100]",sectrobin,18,15,,80,2,67b649982666431f1cc3a86700eabbe2dfefe7ce,2020-12-12 07:40:49 +1100,,
,14482012,2020-12-12T11:30:18,0,False,4.0,1.9272222222222222,-W umask=027,613,1989-04-01T00:00:00,1989-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output613,231.523,,,Andrew Kiss,,,normal,46808.37,,,,,,10659.839999999851,12144,,,0.059,405.75129,3177.7,426.09,"[150, 100]",sectrobin,18,15,,80,2,74bc955e1b6e3453c00c9e4172db83966b1a4b66,2020-12-12 09:35:20 +1100,,
,14484064,2020-12-12T13:31:30,0,False,4.0,2.008888888888889,-W umask=027,614,1989-07-01T00:00:00,1989-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output614,233.084,,,Andrew Kiss,,,normal,48791.89,,,,,,10588.160000000149,12144,,,0.066,473.75474,3179.77,468.29,"[150, 100]",sectrobin,18,15,,80,2,a99cb65269fd52403e63b795b3252936ed7f0976,2020-12-12 11:31:38 +1100,,
,14488872,2020-12-12T15:36:16,0,False,4.0,2.067222222222222,-W umask=027,615,1989-10-01T00:00:00,1990-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output615,238.053,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart615,58.437,Andrew Kiss,,,normal,50208.69,,,,,,10997.759999999776,12144,,,0.113,830.418116,3037.46,762.36,"[150, 100]",sectrobin,18,15,,80,2,04a6f78278df89dfda64c5b4f0972ec88323dfae,2020-12-12 13:32:57 +1100,,
,14491299,2020-12-12T17:31:41,0,False,4.0,1.9188888888888889,-W umask=027,616,1990-01-01T00:00:00,1990-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output616,233.636,,,Andrew Kiss,,,normal,46605.97,,,,,,10608.639999999665,12144,,,0.065,444.640242,3126.8,460.09,"[150, 100]",sectrobin,18,15,,80,2,1e2a54ded834bc6c4c31b9efef89e66d8919a523,2020-12-12 15:37:11 +1100,,
,14493766,2020-12-12T19:29:42,0,False,4.0,1.9641666666666666,-W umask=027,617,1990-04-01T00:00:00,1990-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output617,232.385,,,Andrew Kiss,,,normal,47705.68,,,,,,10997.759999999776,12144,,,0.069,477.129182,3170.08,469.75,"[150, 100]",sectrobin,18,15,,80,2,d7f438cccccbb44cc1ddd216f72d0159b3f51a7b,2020-12-12 17:33:01 +1100,,
,14496271,2020-12-12T21:36:37,0,False,4.0,2.1127777777777776,-W umask=027,618,1990-07-01T00:00:00,1990-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output618,232.6,,,Andrew Kiss,,,normal,51315.15,,,,,,10803.200000000186,12144,,,0.109,819.469754,3132.41,836.25,"[150, 100]",sectrobin,18,15,,80,2,7846df053d2bae819c73acfce1f693934b23a5f2,2020-12-12 19:30:48 +1100,,
,14498793,2020-12-12T23:42:40,0,False,4.0,2.0069444444444446,-W umask=027,619,1990-10-01T00:00:00,1991-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output619,237.463,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart619,58.419,Andrew Kiss,,,normal,48744.67,,,,,,10639.360000000335,12144,,,0.064,456.080669,3061.02,464.83,"[150, 100]",sectrobin,18,15,,80,2,70cebd4f518f6075cbcb0c3a147e15a2e5a13f0c,2020-12-12 21:44:09 +1100,,
,14501335,2020-12-13T01:39:59,0,False,4.0,1.9494444444444445,-W umask=027,620,1991-01-01T00:00:00,1991-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output620,233.413,,,Andrew Kiss,,,normal,47348.11,,,,,,10700.799999999814,12144,,,0.072,495.622745,3177.06,526.29,"[150, 100]",sectrobin,18,15,,80,2,edd02c6524a83683fc4cf2c48e4f4fe6e023705e,2020-12-12 23:43:54 +1100,,
,14503783,2020-12-13T03:37:55,0,False,4.0,1.9602777777777778,-W umask=027,621,1991-04-01T00:00:00,1991-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output621,232.241,,,Andrew Kiss,,,normal,47611.23,,,,,,10977.28000000026,12144,,,0.065,454.03823,3214.44,482.41,"[150, 100]",sectrobin,18,15,,80,2,965cb9dfa78ddfea8d90a5834972ebdc7ade7005,2020-12-13 01:41:10 +1100,,
,14506023,2020-12-13T05:37:56,0,False,4.0,1.9941666666666666,-W umask=027,622,1991-07-01T00:00:00,1991-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output622,233.312,,,Andrew Kiss,,,normal,48434.32,,,,,,10864.639999999665,12144,,,0.062,439.282696,3101.33,466.56,"[150, 100]",sectrobin,18,15,,80,2,eea170aaca56acca5f5ebdaa2ee1dfd013f2ace1,2020-12-13 03:39:36 +1100,,
,14508074,2020-12-13T07:36:25,0,False,4.0,1.96,-W umask=027,623,1991-10-01T00:00:00,1992-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output623,237.728,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart623,58.418,Andrew Kiss,,,normal,47604.48,,,,,,10526.71999999974,12144,,,0.064,445.347028,3055.71,470.76,"[150, 100]",sectrobin,18,15,,80,2,351e0f2b940d5d2662d10596a1d7c4193cc1701a,2020-12-13 05:39:37 +1100,,
,14510142,2020-12-13T09:34:54,0,False,4.0,1.9669444444444444,-W umask=027,624,1992-01-01T00:00:00,1992-04-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output624,234.897,,,Andrew Kiss,,,normal,47773.15,,,,,,10629.120000000112,12144,,,0.069,481.863195,3190.63,507.5,"[150, 100]",sectrobin,18,15,,80,2,45a7228db81557da18c04712c79efe2f35f0166c,2020-12-13 07:37:53 +1100,,
,14512214,2020-12-13T11:41:00,0,False,4.0,2.095833333333333,-W umask=027,625,1992-04-01T00:00:00,1992-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output625,232.057,,,Andrew Kiss,,,normal,50903.6,,,,,,10516.480000000447,12144,,,0.129,956.856744,3197.83,920.04,"[150, 100]",sectrobin,18,15,,80,2,679a0466b80281c0219c5261e6977908d349e36a,2020-12-13 09:36:01 +1100,,
,14514426,2020-12-13T13:41:41,0,False,4.0,2.000277777777778,-W umask=027,626,1992-07-01T00:00:00,1992-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output626,233.379,,,Andrew Kiss,,,normal,48582.75,,,,,,10424.320000000298,12144,,,0.071,503.85919,3159.16,535.5,"[150, 100]",sectrobin,18,15,,80,2,efc5a081b1c9a1cef21e00b51a3b515be19cd2a4,2020-12-13 11:42:56 +1100,,
,14518079,2020-12-13T15:41:11,0,False,4.0,1.978611111111111,-W umask=027,627,1992-10-01T00:00:00,1993-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output627,237.977,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart627,58.404,Andrew Kiss,,,normal,48056.51,,,,,,10455.040000000037,12144,,,0.07,489.466312,3088.25,515.97,"[150, 100]",sectrobin,18,15,,80,2,805e65fa519ee87bb8f63839593c4f73153d5800,2020-12-13 13:43:21 +1100,,
,14522433,2020-12-13T17:47:54,0,False,4.0,2.1055555555555556,-W umask=027,628,1993-01-01T00:00:00,1993-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output628,233.734,,,Andrew Kiss,,,normal,51139.73,,,,,,10833.919999999925,12144,,,0.137,1028.312827,3154.07,1043.21,"[150, 100]",sectrobin,18,15,,80,2,caa2a9e2e5faf727449dde71957366e9c4ea100e,2020-12-13 15:42:31 +1100,,
,14525902,2020-12-13T18:34:54,1,False,4.0,0.7802777777777777,,629,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,18951.39,,,,,,9840.639999999665,12144,,,,,,,,,,,,,,a54a1f28d8e2925d673c219e595cd0d6e8cf3e59,2020-12-13 17:48:59 +1100,,
,14530064,2020-12-13T22:54:22,0,False,4.0,1.9630555555555556,-W umask=027,629,1993-04-01T00:00:00,1993-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output629,232.063,,,Andrew Kiss,,,normal,47678.69,,,,,,10803.200000000186,12144,,,0.06,417.552686,3306.6,438.02,"[150, 100]",sectrobin,18,15,,80,2,74e367d44a7506c5a19a2579f81e63bf32def174,2020-12-13 20:54:48 +1100,,
,14532926,2020-12-14T00:54:10,0,False,4.0,1.9880555555555555,-W umask=027,630,1993-07-01T00:00:00,1993-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output630,233.139,,,Andrew Kiss,,,normal,48285.89,,,,,,10526.71999999974,12144,,,0.06,420.488583,3198.08,413.85,"[150, 100]",sectrobin,18,15,,80,2,1867ada3acbeed2e6ac274074b34d2503c86baa6,2020-12-13 22:55:37 +1100,,
